prod_date,machine_id,shift_id,sku,units_good,units_scrap
2025-08-08,12,2,SKU025,767,114
2025-08-08,12,3,SKU023,220,24
2025-08-08,13,1,SKU018,380,0
2025-08-08,13,2,SKU011,756,96
2025-08-08,14,1,SKU006,742,33
2025-08-08,14,3,SKU003,290,26
2025-08-08,15,2,SKU037,655,75
2025-08-08,15,3,SKU007,710,47
2025-08-09,1,1,SKU017,639,15
2025-08-09,1,2,SKU027,628,28
2025-08-09,1,3,SKU011,605,6
2025-08-09,2,1,SKU013,264,28
2025-08-09,2,2,SKU017,468,4
2025-08-09,2,3,SKU022,256,21
2025-08-09,3,1,SKU005,764,107
2025-08-09,3,2,SKU015,620,15
2025-08-09,3,3,SKU019,333,27
2025-08-09,4,1,SKU005,429,18
2025-08-09,4,2,SKU035,644,77
2025-08-09,4,3,SKU018,765,41
2025-08-09,5,1,SKU010,219,2
2025-08-09,5,2,SKU011,487,24
2025-08-09,5,3,SKU031,400,28
2025-08-09,6,1,SKU015,563,60
2025-08-09,6,2,SKU015,388,44
2025-08-09,6,3,SKU002,302,6
2025-08-09,7,1,SKU002,465,55
2025-08-09,7,2,SKU028,436,53
2025-08-09,7,3,SKU028,442,52
2025-08-09,8,1,SKU017,536,62
2025-08-09,8,2,SKU009,511,1
2025-08-09,8,3,SKU019,473,31
2025-08-09,9,1,SKU028,215,26
2025-08-09,9,2,SKU004,221,1
2025-08-09,9,3,SKU035,533,30
2025-08-09,10,1,SKU017,663,15
2025-08-09,10,2,SKU031,564,71
2025-08-09,10,3,SKU029,629,0
2025-08-09,11,1,SKU005,610,9
2025-08-09,11,2,SKU007,440,8
2025-08-09,12,1,SKU023,207,6
2025-08-09,12,2,SKU039,541,25
2025-08-09,12,3,SKU014,229,11
2025-08-09,13,1,SKU027,319,28
2025-08-09,13,2,SKU007,660,83
2025-08-09,13,3,SKU032,637,80
2025-08-09,14,2,SKU032,209,26
2025-08-09,14,3,SKU035,313,31
2025-08-09,15,1,SKU026,490,13
2025-08-09,15,2,SKU020,437,27
2025-08-09,15,3,SKU036,244,32
2025-08-10,1,1,SKU040,722,99
2025-08-10,1,2,SKU033,614,70
2025-08-10,1,3,SKU010,673,53
2025-08-10,2,1,SKU036,524,38
2025-08-10,2,2,SKU037,499,48
2025-08-10,2,3,SKU037,365,43
2025-08-10,3,2,SKU033,531,2
2025-08-10,3,3,SKU009,756,70
2025-08-10,4,1,SKU023,202,27
2025-08-10,4,2,SKU040,735,88
2025-08-10,4,3,SKU021,700,100
2025-08-10,5,1,SKU022,463,15
2025-08-10,5,2,SKU014,735,44
2025-08-10,6,1,SKU010,522,50
2025-08-10,6,3,SKU014,386,13
2025-08-10,7,1,SKU023,511,74
2025-08-10,7,2,SKU001,753,40
2025-08-10,7,3,SKU021,640,24
2025-08-10,8,1,SKU009,411,8
2025-08-10,9,1,SKU039,326,45
2025-08-10,9,2,SKU009,321,5
2025-08-10,9,3,SKU020,686,54
2025-08-10,10,2,SKU018,426,49
2025-08-10,10,3,SKU004,720,73
2025-08-10,11,2,SKU033,350,0
2025-08-10,11,3,SKU038,713,38
2025-08-10,12,1,SKU023,768,11
2025-08-10,13,1,SKU025,380,45
2025-08-10,13,2,SKU040,689,46
2025-08-10,13,3,SKU033,288,8
2025-08-10,14,1,SKU018,708,61
2025-08-10,14,2,SKU028,648,8
2025-08-10,15,1,SKU025,325,30
2025-08-10,15,2,SKU037,493,25
2025-08-10,15,3,SKU011,577,27
2025-08-11,1,1,SKU028,743,5
2025-08-11,1,2,SKU002,357,25
2025-08-11,1,3,SKU019,718,84
2025-08-11,2,1,SKU037,266,0
2025-08-11,2,2,SKU034,696,39
2025-08-11,2,3,SKU035,315,12
2025-08-11,3,1,SKU032,784,2
2025-08-11,3,2,SKU018,462,45
2025-08-11,3,3,SKU031,774,46
2025-08-11,4,2,SKU029,590,17
2025-08-11,4,3,SKU017,231,3
2025-08-11,5,1,SKU038,418,5
2025-08-11,5,2,SKU018,221,14
2025-08-11,5,3,SKU035,299,41
2025-08-11,6,2,SKU015,642,10
2025-08-11,6,3,SKU025,202,17
2025-08-11,7,1,SKU006,612,15
2025-08-11,7,2,SKU006,621,7
2025-08-11,7,3,SKU033,679,10
2025-08-11,8,1,SKU030,597,8
2025-08-11,8,2,SKU034,262,7
2025-08-11,9,1,SKU008,395,41
2025-08-11,9,2,SKU031,673,10
2025-08-11,9,3,SKU001,796,94
2025-08-11,10,2,SKU027,689,51
2025-08-11,10,3,SKU029,765,101
2025-08-11,11,1,SKU007,419,33
2025-08-11,11,2,SKU037,328,24
2025-08-11,11,3,SKU037,326,11
2025-08-11,12,1,SKU020,783,62
2025-08-11,12,2,SKU017,372,3
2025-08-11,12,3,SKU030,523,8
2025-08-11,13,1,SKU026,514,1
2025-08-11,13,2,SKU018,297,22
2025-08-11,13,3,SKU008,439,22
2025-08-11,14,1,SKU028,658,33
2025-08-11,14,2,SKU028,639,6
2025-08-11,14,3,SKU037,216,28
2025-08-11,15,2,SKU016,670,58
2025-08-11,15,3,SKU014,760,50
2025-08-12,1,1,SKU031,527,29
2025-08-12,1,2,SKU030,698,79
2025-08-12,1,3,SKU032,683,91
2025-08-12,2,1,SKU006,261,14
2025-08-12,3,1,SKU025,220,3
2025-08-12,3,2,SKU001,570,3
2025-08-12,4,1,SKU032,213,15
2025-08-12,4,2,SKU019,412,10
2025-08-12,4,3,SKU019,352,19
2025-08-12,5,2,SKU029,587,54
2025-08-12,6,1,SKU010,415,37
2025-08-12,6,3,SKU014,549,15
2025-08-12,7,1,SKU004,406,26
2025-08-12,7,2,SKU015,490,60
2025-08-12,7,3,SKU011,552,31
2025-08-12,8,1,SKU017,480,4
2025-08-12,8,2,SKU019,260,20
2025-08-12,8,3,SKU017,249,16
2025-08-12,10,1,SKU019,534,70
2025-08-12,10,2,SKU009,616,13
2025-08-12,10,3,SKU025,682,21
2025-08-12,11,1,SKU019,411,23
2025-08-12,11,2,SKU031,313,3
2025-08-12,12,1,SKU027,537,77
2025-08-12,12,2,SKU006,658,65
2025-08-12,12,3,SKU014,712,13
2025-08-12,13,1,SKU007,506,17
2025-08-12,13,2,SKU037,395,13
2025-08-12,13,3,SKU001,674,87
2025-08-12,14,1,SKU011,314,27
2025-08-12,14,3,SKU021,589,42
2025-08-12,15,1,SKU004,240,10
2025-08-12,15,2,SKU013,291,13
2025-08-12,15,3,SKU023,668,57
2025-08-13,1,1,SKU017,528,34
2025-08-13,1,3,SKU038,466,20
2025-08-13,2,1,SKU028,380,50
2025-08-13,2,2,SKU022,422,13
2025-08-13,2,3,SKU005,352,24
2025-08-13,3,1,SKU029,562,34
2025-08-13,3,3,SKU037,570,16
2025-08-13,4,2,SKU020,536,48
2025-08-13,5,1,SKU009,200,15
2025-08-13,5,3,SKU027,577,62
2025-08-13,6,2,SKU028,493,51
2025-08-13,6,3,SKU024,600,59
2025-08-13,7,1,SKU022,684,56
2025-08-13,7,2,SKU011,254,20
2025-08-13,8,1,SKU003,332,47
2025-08-13,8,2,SKU024,256,20
2025-08-13,8,3,SKU030,682,63
2025-08-13,9,1,SKU040,736,57
2025-08-13,9,2,SKU008,266,16
2025-08-13,9,3,SKU010,761,76
2025-08-13,10,1,SKU035,755,42
2025-08-13,10,2,SKU032,399,51
2025-08-13,11,1,SKU010,459,27
2025-08-13,11,2,SKU008,499,15
2025-08-13,11,3,SKU017,386,32
2025-08-13,12,1,SKU017,358,7
2025-08-13,12,2,SKU023,374,23
2025-08-13,12,3,SKU040,244,2
2025-08-13,14,1,SKU031,730,33
2025-08-13,14,2,SKU028,263,16
2025-08-13,14,3,SKU008,768,106
2025-08-13,15,1,SKU026,392,25
2025-08-13,15,2,SKU010,611,2
2025-08-13,15,3,SKU024,487,44
2025-08-14,1,1,SKU013,529,29
2025-08-14,1,2,SKU018,531,24
2025-08-14,1,3,SKU017,731,59
2025-08-14,2,2,SKU006,403,56
2025-08-14,2,3,SKU031,464,40
2025-08-14,3,1,SKU038,674,7
2025-08-14,3,2,SKU036,358,9
2025-08-14,3,3,SKU025,559,39
2025-08-14,4,1,SKU017,500,44
2025-08-14,4,2,SKU035,619,26
2025-08-14,4,3,SKU024,667,70
2025-08-14,5,1,SKU005,279,17
2025-08-14,5,3,SKU027,254,35
2025-08-14,6,1,SKU036,254,26
2025-08-14,6,2,SKU020,535,22
2025-08-14,6,3,SKU014,377,50
2025-08-14,7,1,SKU030,428,31
2025-08-14,7,2,SKU020,580,8
2025-08-14,7,3,SKU028,349,28
2025-08-14,8,1,SKU011,249,6
2025-08-14,8,2,SKU007,689,92
2025-08-14,9,1,SKU001,691,27
2025-08-14,9,2,SKU024,692,61
2025-08-14,9,3,SKU035,420,36
2025-08-14,10,2,SKU016,588,13
2025-08-14,11,1,SKU003,261,35
2025-08-14,11,2,SKU011,647,76
2025-08-14,12,3,SKU017,336,21
2025-08-14,13,2,SKU038,600,28
2025-08-14,13,3,SKU030,787,114
2025-08-14,14,1,SKU026,748,20
2025-08-14,14,2,SKU028,451,35
2025-08-14,14,3,SKU036,427,16
2025-08-14,15,1,SKU028,566,38
2025-08-14,15,3,SKU030,468,17
2025-08-15,1,1,SKU033,624,63
2025-08-15,1,3,SKU008,500,0
2025-08-15,2,1,SKU024,663,20
2025-08-15,2,2,SKU023,735,36
2025-08-15,2,3,SKU009,686,33
2025-08-15,3,1,SKU039,447,9
2025-08-15,3,3,SKU035,625,16
2025-08-15,4,1,SKU033,561,57
2025-08-15,4,2,SKU023,796,31
2025-08-15,4,3,SKU038,579,72
2025-08-15,5,1,SKU014,646,66
2025-08-15,5,2,SKU015,296,1
2025-08-15,5,3,SKU039,337,6
2025-08-15,6,1,SKU010,286,37
2025-08-15,6,2,SKU034,665,97
2025-08-15,7,1,SKU033,301,22
2025-08-15,7,2,SKU017,428,36
2025-08-15,7,3,SKU027,760,106
2025-08-15,8,1,SKU037,306,33
2025-08-15,8,2,SKU036,679,35
2025-08-15,8,3,SKU004,635,1
2025-08-15,9,1,SKU037,343,11
2025-08-15,9,3,SKU021,250,3
2025-08-15,10,1,SKU002,214,16
2025-08-15,10,2,SKU016,239,6
2025-08-15,10,3,SKU039,630,70
2025-08-15,11,1,SKU016,320,12
2025-08-15,11,2,SKU015,466,43
2025-08-15,11,3,SKU023,715,27
2025-08-15,12,1,SKU024,358,34
2025-08-15,12,2,SKU008,774,27
2025-08-15,12,3,SKU009,760,70
2025-08-15,13,2,SKU007,335,11
2025-08-15,14,1,SKU016,663,76
2025-08-15,14,2,SKU016,222,24
2025-08-15,14,3,SKU034,718,34
2025-08-15,15,1,SKU040,392,40
2025-08-16,1,1,SKU034,440,51
2025-08-16,1,2,SKU037,483,51
2025-08-16,1,3,SKU021,661,19
2025-08-16,2,2,SKU009,411,49
2025-08-16,2,3,SKU013,717,50
2025-08-16,3,1,SKU005,738,57
2025-08-16,3,2,SKU005,309,29
2025-08-16,3,3,SKU012,404,22
2025-08-16,4,1,SKU038,346,8
2025-08-16,4,2,SKU028,431,19
2025-08-16,4,3,SKU020,488,10
2025-08-16,5,1,SKU007,747,25
2025-08-16,5,2,SKU028,386,33
2025-08-16,5,3,SKU022,344,37
2025-08-16,6,1,SKU020,386,15
2025-08-16,6,2,SKU037,446,39
2025-08-16,6,3,SKU024,735,7
2025-08-16,7,1,SKU010,675,69
2025-08-16,7,2,SKU008,341,26
2025-08-16,7,3,SKU027,471,67
2025-08-16,8,1,SKU036,747,70
2025-08-16,8,2,SKU035,682,2
2025-08-16,8,3,SKU029,745,23
2025-08-16,9,1,SKU015,668,43
2025-08-16,9,2,SKU004,487,65
2025-08-16,9,3,SKU008,564,8
2025-08-16,10,1,SKU038,563,33
2025-08-16,10,2,SKU012,310,9
2025-08-16,10,3,SKU036,394,22
2025-08-16,11,1,SKU003,457,56
2025-08-16,11,3,SKU035,781,78
2025-08-16,12,1,SKU036,298,8
2025-08-16,12,2,SKU017,465,31
2025-08-16,12,3,SKU004,600,35
2025-08-16,13,1,SKU022,592,7
2025-08-16,13,2,SKU009,790,10
2025-08-16,14,1,SKU039,430,58
2025-08-16,14,2,SKU023,200,20
2025-08-16,14,3,SKU005,252,4
2025-08-16,15,1,SKU032,702,74
2025-08-16,15,2,SKU030,291,2
2025-08-16,15,3,SKU023,577,17
2025-08-17,1,1,SKU033,301,15
2025-08-17,1,2,SKU007,494,21
2025-08-17,2,1,SKU011,706,70
2025-08-17,2,2,SKU037,443,43
2025-08-17,2,3,SKU022,564,60
2025-08-17,3,1,SKU002,488,32
2025-08-17,3,2,SKU018,775,84
2025-08-17,3,3,SKU014,281,41
2025-08-17,4,1,SKU007,604,46
2025-08-17,4,2,SKU034,663,33
2025-08-17,4,3,SKU027,463,36
2025-08-17,5,2,SKU013,482,39
2025-08-17,6,1,SKU015,507,31
2025-08-17,6,2,SKU008,453,65
2025-08-17,6,3,SKU007,424,32
2025-08-17,7,1,SKU007,546,29
2025-08-17,7,3,SKU010,321,18
2025-08-17,8,1,SKU032,705,44
2025-08-17,8,2,SKU035,449,57
2025-08-17,8,3,SKU005,405,59
2025-08-17,9,1,SKU020,415,48
2025-08-17,9,2,SKU003,515,4
2025-08-17,9,3,SKU014,637,25
2025-08-17,10,1,SKU021,202,19
2025-08-17,10,2,SKU005,650,31
2025-08-17,10,3,SKU001,591,74
2025-08-17,11,1,SKU011,438,40
2025-08-17,11,2,SKU012,746,38
2025-08-17,11,3,SKU021,739,37
2025-08-17,12,1,SKU030,439,58
2025-08-17,12,3,SKU006,620,24
2025-08-17,13,1,SKU036,487,70
2025-08-17,13,2,SKU010,713,78
2025-08-17,13,3,SKU021,424,55
2025-08-17,14,1,SKU025,496,1
2025-08-17,14,2,SKU022,279,29
2025-08-17,14,3,SKU035,745,87
2025-08-17,15,1,SKU018,235,12
2025-08-17,15,3,SKU036,276,5
2025-08-18,1,1,SKU040,600,76
2025-08-18,1,2,SKU022,763,65
2025-08-18,1,3,SKU021,324,25
2025-08-18,2,1,SKU040,691,45
2025-08-18,2,3,SKU009,227,18
2025-08-18,3,1,SKU027,285,10
2025-08-18,3,2,SKU037,374,25
2025-08-18,4,1,SKU029,614,68
2025-08-18,4,3,SKU040,536,49
2025-08-18,5,1,SKU012,476,9
2025-08-18,5,2,SKU006,620,5
2025-08-18,5,3,SKU005,756,27
2025-08-18,6,1,SKU012,559,29
2025-08-18,6,2,SKU021,359,4
2025-08-18,6,3,SKU009,613,59
2025-08-18,7,1,SKU014,766,48
2025-08-18,7,2,SKU034,427,61
2025-08-18,7,3,SKU024,714,30
2025-08-18,8,1,SKU001,337,2
2025-08-18,8,2,SKU033,404,27
2025-08-18,8,3,SKU038,770,57
2025-08-18,9,1,SKU035,493,18
2025-08-18,9,2,SKU024,656,88
2025-08-18,9,3,SKU013,643,13
2025-08-18,10,1,SKU025,436,55
2025-08-18,10,2,SKU014,617,91
2025-08-18,10,3,SKU017,339,15
2025-08-18,11,1,SKU008,774,105
2025-08-18,11,2,SKU039,619,72
2025-08-18,11,3,SKU036,646,20
2025-08-18,12,1,SKU001,658,48
2025-08-18,12,2,SKU018,664,7
2025-08-18,12,3,SKU022,314,4
2025-08-18,13,2,SKU039,742,9
2025-08-18,13,3,SKU006,784,4
2025-08-18,14,1,SKU026,564,33
2025-08-18,14,2,SKU025,285,29
2025-08-18,15,3,SKU017,595,52
2025-08-19,1,1,SKU004,350,42
2025-08-19,1,2,SKU008,451,3
2025-08-19,2,2,SKU015,397,1
2025-08-19,2,3,SKU009,449,66
2025-08-19,3,2,SKU021,758,25
2025-08-19,3,3,SKU019,335,15
2025-08-19,4,1,SKU023,424,13
2025-08-19,4,2,SKU025,458,42
2025-08-19,4,3,SKU010,708,56
2025-08-19,5,1,SKU025,288,42
2025-08-19,5,2,SKU030,539,60
2025-08-19,5,3,SKU016,375,7
2025-08-19,6,1,SKU023,338,1
2025-08-19,6,2,SKU017,782,46
2025-08-19,6,3,SKU006,426,30
2025-08-19,7,1,SKU033,506,45
2025-08-19,7,2,SKU014,532,34
2025-08-19,8,1,SKU036,272,16
2025-08-19,8,3,SKU007,503,2
2025-08-19,9,1,SKU015,418,48
2025-08-19,9,2,SKU023,341,37
2025-08-19,9,3,SKU026,567,9
2025-08-19,10,1,SKU040,216,21
2025-08-19,10,2,SKU017,368,8
2025-08-19,10,3,SKU018,609,80
2025-08-19,11,1,SKU026,630,66
2025-08-19,11,2,SKU028,780,11
2025-08-19,11,3,SKU024,648,73
2025-08-19,12,1,SKU039,773,66
2025-08-19,12,2,SKU025,298,12
2025-08-19,12,3,SKU011,794,97
2025-08-19,13,1,SKU014,285,36
2025-08-19,13,2,SKU019,405,28
2025-08-19,13,3,SKU014,333,8
2025-08-19,14,3,SKU031,436,46
2025-08-19,15,1,SKU035,581,2
2025-08-19,15,3,SKU034,219,17
2025-08-20,1,1,SKU030,451,40
2025-08-20,1,2,SKU015,402,18
2025-08-20,1,3,SKU039,748,43
2025-08-20,2,2,SKU035,499,68
2025-08-20,2,3,SKU002,601,23
2025-08-20,3,1,SKU007,347,23
2025-08-20,3,3,SKU017,670,80
2025-08-20,4,2,SKU036,283,10
2025-08-20,4,3,SKU009,599,74
2025-08-20,5,1,SKU026,690,50
2025-08-20,5,3,SKU010,591,67
2025-08-20,6,2,SKU010,395,22
2025-08-20,7,1,SKU024,211,20
2025-08-20,7,2,SKU040,732,53
2025-08-20,7,3,SKU006,798,64
2025-08-20,8,1,SKU029,499,0
2025-08-20,8,2,SKU016,682,67
2025-08-20,8,3,SKU031,756,97
2025-08-20,9,1,SKU007,531,53
2025-08-20,9,2,SKU020,591,55
2025-08-20,9,3,SKU019,669,7
2025-08-20,10,1,SKU019,739,23
2025-08-20,10,2,SKU007,259,29
2025-08-20,10,3,SKU032,619,8
2025-08-20,11,1,SKU025,205,14
2025-08-20,11,2,SKU024,733,69
2025-08-20,11,3,SKU033,745,37
2025-08-20,12,1,SKU038,211,6
2025-08-20,12,2,SKU002,513,17
2025-08-20,13,1,SKU032,380,13
2025-08-20,13,2,SKU001,396,58
2025-08-20,13,3,SKU014,714,17
2025-08-20,14,1,SKU003,389,16
2025-08-20,14,2,SKU028,294,36
2025-08-20,14,3,SKU002,505,74
2025-08-20,15,1,SKU040,307,10
2025-08-20,15,2,SKU010,735,2
2025-08-20,15,3,SKU031,621,27
2025-08-21,1,1,SKU039,639,11
2025-08-21,1,2,SKU023,489,52
2025-08-21,1,3,SKU031,305,36
2025-08-21,2,1,SKU022,233,6
2025-08-21,2,2,SKU006,717,5
2025-08-21,2,3,SKU010,770,87
2025-08-21,3,2,SKU018,534,56
2025-08-21,4,1,SKU001,744,106
2025-08-21,4,3,SKU036,349,1
2025-08-21,5,1,SKU013,439,64
2025-08-21,5,2,SKU013,333,31
2025-08-21,5,3,SKU019,485,62
2025-08-21,6,1,SKU035,280,31
2025-08-21,6,2,SKU028,516,0
2025-08-21,6,3,SKU029,411,12
2025-08-21,7,1,SKU038,515,22
2025-08-21,7,3,SKU033,660,44
2025-08-21,8,1,SKU036,481,24
2025-08-21,8,2,SKU032,780,49
2025-08-21,8,3,SKU036,731,73
2025-08-21,9,1,SKU033,258,5
2025-08-21,9,2,SKU012,374,48
2025-08-21,10,1,SKU006,663,4
2025-08-21,10,2,SKU039,481,54
2025-08-21,10,3,SKU030,629,15
2025-08-21,11,1,SKU035,729,85
2025-08-21,11,2,SKU018,527,77
2025-08-21,11,3,SKU016,246,6
2025-08-21,12,1,SKU022,301,9
2025-08-21,12,2,SKU003,439,49
2025-08-21,12,3,SKU007,452,0
2025-08-21,13,2,SKU002,340,39
2025-08-21,13,3,SKU001,287,39
2025-08-21,14,1,SKU038,410,32
2025-08-21,14,2,SKU005,763,32
2025-08-21,14,3,SKU008,245,16
2025-08-21,15,1,SKU006,431,63
2025-08-21,15,2,SKU030,771,40
2025-08-21,15,3,SKU013,272,36
2025-08-22,1,1,SKU037,540,80
2025-08-22,1,2,SKU026,558,79
2025-08-22,2,1,SKU017,428,1
2025-08-22,2,2,SKU012,771,19
2025-08-22,2,3,SKU038,208,1
2025-08-22,3,1,SKU018,424,15
2025-08-22,3,2,SKU025,793,51
2025-08-22,4,1,SKU012,687,53
2025-08-22,4,2,SKU016,279,16
2025-08-22,4,3,SKU035,209,10
2025-08-22,5,1,SKU033,726,107
2025-08-22,5,2,SKU035,692,63
2025-08-22,5,3,SKU034,426,57
2025-08-22,6,1,SKU014,574,34
2025-08-22,6,3,SKU008,715,55
2025-08-22,7,3,SKU038,482,30
2025-08-22,8,1,SKU037,671,98
2025-08-22,8,2,SKU019,307,34
2025-08-22,8,3,SKU014,327,10
2025-08-22,9,2,SKU015,456,37
2025-08-22,9,3,SKU012,505,0
2025-08-22,10,1,SKU037,726,95
2025-08-22,10,2,SKU026,455,54
2025-08-22,10,3,SKU006,609,84
2025-08-22,11,1,SKU017,368,10
2025-08-22,11,2,SKU031,759,16
2025-08-22,11,3,SKU015,622,79
2025-08-22,12,1,SKU023,339,10
2025-08-22,12,2,SKU006,323,5
2025-08-22,12,3,SKU025,402,2
2025-08-22,13,1,SKU008,314,32
2025-08-22,13,3,SKU030,290,27
2025-08-22,14,1,SKU006,328,13
2025-08-22,15,2,SKU004,542,54
2025-08-22,15,3,SKU033,746,82
2025-08-23,1,1,SKU032,712,51
2025-08-23,1,2,SKU018,321,41
2025-08-23,1,3,SKU025,346,33
2025-08-23,2,1,SKU030,344,45
2025-08-23,2,2,SKU033,530,55
2025-08-23,2,3,SKU038,716,57
2025-08-23,3,2,SKU031,540,65
2025-08-23,4,1,SKU010,785,89
2025-08-23,4,2,SKU006,364,26
2025-08-23,4,3,SKU028,588,79
2025-08-23,5,1,SKU037,430,22
2025-08-23,5,2,SKU002,790,52
2025-08-23,5,3,SKU026,607,30
2025-08-23,6,1,SKU012,454,9
2025-08-23,6,2,SKU039,253,10
2025-08-23,6,3,SKU012,630,8
2025-08-23,7,1,SKU018,339,31
2025-08-23,7,2,SKU025,305,44
2025-08-23,7,3,SKU033,222,31
2025-08-23,8,2,SKU014,341,24
2025-08-23,8,3,SKU020,424,51
2025-08-23,9,1,SKU031,702,96
2025-08-23,9,2,SKU034,626,67
2025-08-23,10,1,SKU010,354,14
2025-08-23,10,2,SKU020,362,35
2025-08-23,11,1,SKU010,401,43
2025-08-23,11,2,SKU025,775,3
2025-08-23,11,3,SKU014,363,50
2025-08-23,12,1,SKU012,609,71
2025-08-23,12,2,SKU021,329,15
2025-08-23,12,3,SKU017,752,53
2025-08-23,13,1,SKU006,464,37
2025-08-23,13,2,SKU032,439,47
2025-08-23,13,3,SKU016,496,67
2025-08-23,14,1,SKU024,236,21
2025-08-23,14,2,SKU024,558,65
2025-08-23,14,3,SKU038,200,22
2025-08-23,15,1,SKU020,655,61
2025-08-23,15,2,SKU019,527,65
2025-08-24,1,1,SKU017,389,44
2025-08-24,1,2,SKU008,425,17
2025-08-24,1,3,SKU014,375,34
2025-08-24,2,1,SKU007,395,35
2025-08-24,2,2,SKU039,621,13
2025-08-24,2,3,SKU012,451,7
2025-08-24,3,1,SKU007,547,23
2025-08-24,3,3,SKU033,408,1
2025-08-24,4,1,SKU002,605,46
2025-08-24,4,2,SKU037,689,55
2025-08-24,4,3,SKU038,343,31
2025-08-24,5,1,SKU037,733,96
2025-08-24,5,2,SKU008,328,43
2025-08-24,5,3,SKU014,725,47
2025-08-24,6,1,SKU015,570,31
2025-08-24,6,2,SKU012,327,27
2025-08-24,6,3,SKU024,790,90
2025-08-24,7,3,SKU022,279,39
2025-08-24,8,1,SKU033,379,35
2025-08-24,8,2,SKU030,503,12
2025-08-24,8,3,SKU013,729,77
2025-08-24,9,1,SKU017,516,65
2025-08-24,9,2,SKU036,349,16
2025-08-24,9,3,SKU009,298,42
2025-08-24,10,1,SKU040,202,13
2025-08-24,10,2,SKU037,450,9
2025-08-24,10,3,SKU032,371,3
2025-08-24,11,1,SKU008,378,54
2025-08-24,11,2,SKU027,345,43
2025-08-24,12,1,SKU012,337,45
2025-08-24,12,2,SKU024,358,29
2025-08-24,12,3,SKU010,312,41
2025-08-24,13,1,SKU005,357,27
2025-08-24,13,2,SKU013,354,11
2025-08-24,13,3,SKU026,501,26
2025-08-24,14,1,SKU036,673,49
2025-08-24,14,2,SKU039,433,19
2025-08-24,14,3,SKU004,225,23
2025-08-25,1,2,SKU016,745,87
2025-08-25,1,3,SKU010,610,67
2025-08-25,2,1,SKU002,491,65
2025-08-25,2,2,SKU017,476,61
2025-08-25,2,3,SKU017,487,15
2025-08-25,3,1,SKU008,688,101
2025-08-25,3,2,SKU009,663,86
2025-08-25,4,1,SKU033,352,32
2025-08-25,4,2,SKU019,460,67
2025-08-25,4,3,SKU025,263,12
2025-08-25,5,2,SKU002,756,108
2025-08-25,5,3,SKU029,722,53
2025-08-25,6,1,SKU023,581,61
2025-08-25,6,3,SKU017,467,2
2025-08-25,7,1,SKU036,360,21
2025-08-25,7,2,SKU005,337,42
2025-08-25,7,3,SKU036,250,1
2025-08-25,8,1,SKU004,540,37
2025-08-25,8,2,SKU027,662,41
2025-08-25,8,3,SKU020,330,35
2025-08-25,9,1,SKU034,349,47
2025-08-25,9,2,SKU035,702,66
2025-08-25,9,3,SKU023,273,23
2025-08-25,10,1,SKU010,242,21
2025-08-25,10,2,SKU001,763,24
2025-08-25,10,3,SKU032,779,47
2025-08-25,11,1,SKU004,790,39
2025-08-25,11,2,SKU018,648,12
2025-08-25,11,3,SKU020,664,61
2025-08-25,12,1,SKU023,450,54
2025-08-25,12,2,SKU023,359,39
2025-08-25,12,3,SKU026,484,51
2025-08-25,13,1,SKU038,452,45
2025-08-25,13,2,SKU025,222,12
2025-08-25,15,1,SKU011,353,37
2025-08-25,15,2,SKU035,599,26
2025-08-25,15,3,SKU021,452,14
2025-08-26,1,2,SKU019,508,27
2025-08-26,1,3,SKU004,712,93
2025-08-26,2,1,SKU029,366,17
2025-08-26,2,3,SKU034,251,13
2025-08-26,3,1,SKU029,509,19
2025-08-26,3,2,SKU024,336,29
2025-08-26,3,3,SKU039,519,11
2025-08-26,4,1,SKU027,713,97
2025-08-26,5,1,SKU007,382,48
2025-08-26,5,2,SKU015,572,22
2025-08-26,6,1,SKU024,582,39
2025-08-26,6,2,SKU027,631,65
2025-08-26,6,3,SKU035,497,70
2025-08-26,7,1,SKU013,443,48
2025-08-26,7,2,SKU009,700,56
2025-08-26,7,3,SKU009,772,114
2025-08-26,8,1,SKU016,203,18
2025-08-26,8,2,SKU024,292,39
2025-08-26,8,3,SKU015,564,70
2025-08-26,9,1,SKU013,412,13
2025-08-26,9,2,SKU008,432,24
2025-08-26,9,3,SKU034,416,36
2025-08-26,10,1,SKU008,517,54
2025-08-26,10,2,SKU030,301,27
2025-08-26,10,3,SKU029,732,6
2025-08-26,11,1,SKU033,359,29
2025-08-26,11,2,SKU014,672,16
2025-08-26,12,1,SKU003,735,48
2025-08-26,12,2,SKU012,742,49
2025-08-26,12,3,SKU018,268,23
2025-08-26,13,1,SKU018,597,3
2025-08-26,13,2,SKU027,216,26
2025-08-26,13,3,SKU003,457,61
2025-08-26,14,1,SKU014,469,2
2025-08-26,14,2,SKU037,474,12
2025-08-26,14,3,SKU003,346,28
2025-08-26,15,1,SKU020,799,46
2025-08-26,15,2,SKU015,210,20
2025-08-27,1,1,SKU016,486,63
2025-08-27,1,2,SKU008,209,20
2025-08-27,1,3,SKU009,701,93
2025-08-27,2,2,SKU026,351,15
2025-08-27,2,3,SKU018,762,93
2025-08-27,3,1,SKU009,761,10
2025-08-27,3,3,SKU017,246,8
2025-08-27,4,1,SKU009,611,59
2025-08-27,4,2,SKU018,344,2
2025-08-27,4,3,SKU030,210,15
2025-08-27,5,2,SKU021,790,35
2025-08-27,5,3,SKU001,254,13
