down_date,machine_id,failure_mode,minutes_down
2025-06-17,8,Breakdown,37
2025-06-17,9,Setup,88
2025-06-17,9,Quality,59
2025-06-17,10,Setup,36
2025-06-17,11,Plannedmaintenance,50
2025-06-17,11,Quality,85
2025-06-17,12,Quality,29
2025-06-17,13,Breakdown,76
2025-06-17,14,Setup,21
2025-06-17,14,Quality,68
2025-06-17,15,Setup,22
2025-06-18,2,Setup,24
2025-06-18,2,Breakdown,41
2025-06-18,3,Setup,36
2025-06-18,6,Material,64
2025-06-18,7,Material,64
2025-06-18,7,Plannedmaintenance,20
2025-06-18,8,Breakdown,45
2025-06-18,8,Setup,15
2025-06-18,9,Setup,49
2025-06-18,10,Breakdown,32
2025-06-18,10,Material,64
2025-06-18,11,Breakdown,50
2025-06-18,11,Breakdown,18
2025-06-18,12,Material,25
2025-06-18,12,Breakdown,28
2025-06-18,13,Breakdown,42
2025-06-18,13,Quality,53
2025-06-18,15,Breakdown,68
2025-06-18,15,Material,52
2025-06-19,1,Material,52
2025-06-19,3,Plannedmaintenance,16
2025-06-19,4,Plannedmaintenance,42
2025-06-19,5,Breakdown,77
2025-06-19,5,Material,23
2025-06-19,8,Breakdown,24
2025-06-19,9,Quality,66
2025-06-19,10,Setup,68
2025-06-19,10,Setup,16
2025-06-19,11,Plannedmaintenance,28
2025-06-19,11,Breakdown,73
2025-06-19,15,Breakdown,56
2025-06-19,15,Quality,55
2025-06-20,1,Material,13
2025-06-20,3,Material,47
2025-06-20,3,Material,40
2025-06-20,4,Material,88
2025-06-20,4,Material,11
2025-06-20,5,Setup,76
2025-06-20,5,Breakdown,83
2025-06-20,6,Breakdown,82
2025-06-20,6,Breakdown,19
2025-06-20,7,Setup,77
2025-06-20,7,Breakdown,63
2025-06-20,10,Breakdown,22
2025-06-20,10,Quality,30
2025-06-20,12,Quality,13
2025-06-20,13,Material,35
2025-06-20,13,Quality,19
2025-06-20,14,Breakdown,25
2025-06-20,15,Setup,87
2025-06-21,1,Breakdown,50
2025-06-21,1,Material,81
2025-06-21,2,Breakdown,23
2025-06-21,2,Plannedmaintenance,24
2025-06-21,3,Setup,48
2025-06-21,5,Setup,79
2025-06-21,5,Breakdown,61
2025-06-21,7,Plannedmaintenance,45
2025-06-21,7,Material,52
2025-06-21,8,Quality,35
2025-06-21,8,Breakdown,33
2025-06-21,10,Plannedmaintenance,37
2025-06-21,13,Breakdown,67
2025-06-21,13,Quality,47
2025-06-21,15,Material,15
2025-06-21,15,Setup,12
2025-06-22,1,Breakdown,37
2025-06-22,2,Breakdown,73
2025-06-22,2,Setup,39
2025-06-22,4,Setup,67
2025-06-22,5,Quality,26
2025-06-22,5,Setup,52
2025-06-22,6,Breakdown,36
2025-06-22,6,Breakdown,31
2025-06-22,7,Setup,54
2025-06-22,8,Setup,32
2025-06-22,9,Plannedmaintenance,80
2025-06-22,9,Quality,26
2025-06-22,10,Breakdown,15
2025-06-22,10,Breakdown,16
2025-06-22,11,Setup,13
2025-06-22,11,Quality,58
2025-06-22,12,Material,76
2025-06-22,13,Breakdown,43
2025-06-22,13,Material,45
2025-06-22,14,Plannedmaintenance,89
2025-06-22,15,Breakdown,39
2025-06-23,1,Setup,63
2025-06-23,1,Breakdown,18
2025-06-23,2,Breakdown,77
2025-06-23,2,Setup,17
2025-06-23,5,Setup,13
2025-06-23,8,Breakdown,31
2025-06-23,9,Material,78
2025-06-23,10,Quality,11
2025-06-23,10,Setup,37
2025-06-23,11,Setup,74
2025-06-23,12,Setup,13
2025-06-23,12,Plannedmaintenance,52
2025-06-23,13,Breakdown,82
2025-06-23,13,Quality,43
2025-06-23,14,Breakdown,47
2025-06-23,14,Breakdown,73
2025-06-23,15,Plannedmaintenance,10
2025-06-24,2,Setup,42
2025-06-24,2,Breakdown,23
2025-06-24,4,Setup,86
2025-06-24,4,Breakdown,72
2025-06-24,5,Setup,51
2025-06-24,6,Breakdown,20
2025-06-24,7,Quality,53
2025-06-24,9,Breakdown,51
2025-06-24,9,Plannedmaintenance,85
2025-06-24,11,Breakdown,78
2025-06-24,11,Quality,40
2025-06-24,12,Setup,66
2025-06-24,13,Breakdown,16
2025-06-24,14,Plannedmaintenance,60
2025-06-24,14,Breakdown,68
2025-06-24,15,Plannedmaintenance,70
2025-06-25,1,Breakdown,17
2025-06-25,1,Breakdown,29
2025-06-25,2,Setup,17
2025-06-25,2,Plannedmaintenance,37
2025-06-25,3,Setup,36
2025-06-25,4,Plannedmaintenance,35
2025-06-25,4,Material,11
2025-06-25,5,Breakdown,24
2025-06-25,6,Breakdown,65
2025-06-25,7,Material,14
2025-06-25,8,Breakdown,30
2025-06-25,8,Quality,55
2025-06-25,9,Setup,60
2025-06-25,10,Breakdown,27
2025-06-25,10,Breakdown,20
2025-06-25,11,Breakdown,15
2025-06-25,11,Setup,39
2025-06-25,12,Breakdown,50
2025-06-25,12,Setup,55
2025-06-25,13,Breakdown,86
2025-06-25,13,Breakdown,33
2025-06-25,14,Breakdown,32
2025-06-25,14,Setup,69
2025-06-26,1,Setup,28
2025-06-26,2,Setup,44
2025-06-26,3,Setup,76
2025-06-26,3,Breakdown,50
2025-06-26,4,Material,49
2025-06-26,5,Quality,50
2025-06-26,7,Plannedmaintenance,84
2025-06-26,9,Plannedmaintenance,16
2025-06-26,9,Quality,87
2025-06-26,10,Plannedmaintenance,65
2025-06-26,12,Breakdown,73
2025-06-26,13,Quality,68
2025-06-27,4,Breakdown,73
2025-06-27,5,Quality,55
2025-06-27,5,Quality,87
2025-06-27,6,Breakdown,11
2025-06-27,6,Breakdown,29
2025-06-27,7,Quality,14
2025-06-27,7,Setup,47
2025-06-27,8,Breakdown,17
2025-06-27,9,Material,11
2025-06-27,10,Breakdown,10
2025-06-27,10,Material,55
2025-06-27,11,Breakdown,57
2025-06-27,11,Quality,56
2025-06-27,12,Material,44
2025-06-27,13,Quality,63
2025-06-27,15,Setup,85
2025-06-28,1,Breakdown,73
2025-06-28,1,Plannedmaintenance,28
2025-06-28,3,Material,27
2025-06-28,3,Quality,55
2025-06-28,5,Material,69
2025-06-28,5,Setup,85
2025-06-28,6,Setup,17
2025-06-28,6,Setup,68
2025-06-28,7,Breakdown,69
2025-06-28,7,Material,16
2025-06-28,8,Quality,24
2025-06-28,8,Breakdown,15
2025-06-28,9,Breakdown,40
2025-06-28,10,Setup,16
2025-06-28,11,Setup,25
2025-06-28,12,Setup,35
2025-06-28,12,Material,22
2025-06-28,14,Breakdown,61
2025-06-28,15,Breakdown,55
2025-06-28,15,Material,73
2025-06-29,1,Material,41
2025-06-29,1,Quality,23
2025-06-29,2,Setup,54
2025-06-29,3,Breakdown,26
2025-06-29,5,Quality,39
2025-06-29,5,Quality,56
2025-06-29,6,Breakdown,69
2025-06-29,6,Setup,65
2025-06-29,7,Setup,81
2025-06-29,7,Setup,36
2025-06-29,8,Material,88
2025-06-29,8,Setup,18
2025-06-29,9,Breakdown,24
2025-06-29,10,Breakdown,48
2025-06-29,13,Plannedmaintenance,77
2025-06-29,14,Setup,62
2025-06-29,14,Breakdown,12
2025-06-30,3,Plannedmaintenance,39
2025-06-30,4,Breakdown,54
2025-06-30,5,Material,29
2025-06-30,5,Breakdown,35
2025-06-30,8,Material,16
2025-06-30,8,Material,23
2025-06-30,9,Breakdown,62
2025-06-30,10,Material,61
2025-06-30,11,Breakdown,77
2025-06-30,11,Plannedmaintenance,58
2025-06-30,12,Breakdown,67
2025-06-30,13,Plannedmaintenance,30
2025-06-30,13,Breakdown,36
2025-06-30,14,Breakdown,61
2025-06-30,14,Material,50
2025-07-01,1,Breakdown,50
2025-07-01,2,Breakdown,74
2025-07-01,3,Breakdown,28
2025-07-01,3,Plannedmaintenance,38
2025-07-01,6,Material,31
2025-07-01,6,Breakdown,20
2025-07-01,8,Breakdown,86
2025-07-01,8,Breakdown,47
2025-07-01,9,Breakdown,70
2025-07-01,9,Setup,52
2025-07-01,11,Plannedmaintenance,54
2025-07-01,12,Quality,40
2025-07-01,14,Setup,22
2025-07-01,14,Setup,22
2025-07-02,1,Setup,48
2025-07-02,6,Material,17
2025-07-02,8,Breakdown,38
2025-07-02,8,Setup,46
2025-07-02,9,Breakdown,81
2025-07-02,9,Plannedmaintenance,62
2025-07-02,10,Breakdown,87
2025-07-02,10,Material,76
2025-07-02,11,Material,67
2025-07-02,12,Breakdown,80
2025-07-02,12,Material,88
2025-07-02,13,Breakdown,10
2025-07-02,13,Material,15
2025-07-02,15,Setup,57
2025-07-03,1,Material,19
2025-07-03,2,Material,46
2025-07-03,2,Plannedmaintenance,32
2025-07-03,4,Breakdown,37
2025-07-03,4,Breakdown,50
2025-07-03,5,Plannedmaintenance,41
2025-07-03,7,Breakdown,22
2025-07-03,8,Breakdown,57
2025-07-03,8,Setup,83
2025-07-03,11,Material,32
2025-07-03,11,Breakdown,45
2025-07-03,12,Material,54
2025-07-03,12,Breakdown,53
2025-07-03,13,Quality,86
2025-07-03,14,Plannedmaintenance,66
2025-07-03,15,Material,50
2025-07-03,15,Quality,43
2025-07-04,1,Setup,23
2025-07-04,2,Setup,78
2025-07-04,4,Quality,68
2025-07-04,8,Plannedmaintenance,40
2025-07-04,8,Setup,89
2025-07-04,9,Setup,69
2025-07-04,9,Breakdown,44
2025-07-04,12,Quality,78
2025-07-04,12,Setup,16
2025-07-04,14,Plannedmaintenance,68
2025-07-04,15,Setup,30
2025-07-05,1,Quality,22
2025-07-05,4,Setup,29
2025-07-05,7,Breakdown,31
2025-07-05,7,Material,59
2025-07-05,8,Quality,75
2025-07-05,11,Setup,16
2025-07-05,12,Breakdown,18
2025-07-05,13,Breakdown,77
2025-07-05,14,Setup,57
2025-07-06,1,Breakdown,83
2025-07-06,1,Breakdown,31
2025-07-06,3,Material,47
2025-07-06,3,Setup,89
2025-07-06,4,Quality,38
2025-07-06,4,Breakdown,44
2025-07-06,6,Setup,61
2025-07-06,7,Quality,87
2025-07-06,7,Setup,62
2025-07-06,8,Setup,51
2025-07-06,9,Breakdown,63
2025-07-06,10,Setup,88
2025-07-06,10,Quality,43
2025-07-06,12,Setup,25
2025-07-06,12,Breakdown,85
2025-07-06,13,Plannedmaintenance,56
2025-07-06,14,Setup,10
2025-07-06,14,Plannedmaintenance,79
2025-07-07,1,Material,75
2025-07-07,3,Setup,43
2025-07-07,3,Setup,46
2025-07-07,6,Setup,74
2025-07-07,6,Breakdown,13
2025-07-07,8,Breakdown,20
2025-07-07,9,Breakdown,37
2025-07-07,9,Setup,85
2025-07-07,10,Breakdown,71
2025-07-07,10,Breakdown,57
2025-07-07,11,Setup,55
2025-07-07,11,Breakdown,34
2025-07-07,13,Breakdown,37
2025-07-07,13,Breakdown,29
2025-07-07,14,Plannedmaintenance,24
2025-07-08,1,Material,63
2025-07-08,1,Material,53
2025-07-08,4,Setup,53
2025-07-08,4,Setup,87
2025-07-08,8,Material,10
2025-07-08,10,Material,48
2025-07-08,10,Breakdown,22
2025-07-08,13,Setup,66
2025-07-08,13,Breakdown,48
2025-07-08,15,Plannedmaintenance,87
2025-07-08,15,Plannedmaintenance,62
2025-07-09,1,Breakdown,29
2025-07-09,4,Plannedmaintenance,64
2025-07-09,4,Setup,86
2025-07-09,5,Breakdown,10
2025-07-09,5,Breakdown,62
2025-07-09,6,Quality,28
2025-07-09,6,Setup,87
2025-07-09,11,Quality,42
2025-07-09,11,Setup,84
2025-07-09,12,Breakdown,74
2025-07-09,13,Setup,49
2025-07-09,14,Plannedmaintenance,42
2025-07-09,15,Setup,43
2025-07-09,15,Plannedmaintenance,37
2025-07-10,1,Breakdown,10
2025-07-10,2,Plannedmaintenance,74
2025-07-10,2,Breakdown,64
2025-07-10,5,Quality,10
2025-07-10,7,Breakdown,34
2025-07-10,7,Plannedmaintenance,35
2025-07-10,8,Breakdown,61
2025-07-10,10,Quality,32
2025-07-10,11,Setup,21
2025-07-10,11,Quality,13
2025-07-10,12,Quality,19
2025-07-10,12,Quality,51
2025-07-10,13,Breakdown,46
2025-07-10,13,Setup,74
2025-07-10,14,Quality,80
2025-07-10,14,Material,69
2025-07-10,15,Quality,68
2025-07-11,1,Setup,72
2025-07-11,1,Setup,78
2025-07-11,3,Breakdown,28
2025-07-11,5,Quality,89
2025-07-11,5,Material,86
2025-07-11,7,Material,42
2025-07-11,7,Breakdown,61
2025-07-11,11,Material,41
2025-07-11,13,Breakdown,21
2025-07-11,15,Quality,74
2025-07-12,1,Breakdown,32
2025-07-12,2,Breakdown,50
2025-07-12,4,Setup,87
2025-07-12,4,Plannedmaintenance,29
2025-07-12,5,Material,72
2025-07-12,6,Breakdown,43
2025-07-12,7,Setup,84
2025-07-12,8,Breakdown,58
2025-07-12,9,Breakdown,30
2025-07-12,9,Breakdown,12
2025-07-12,10,Breakdown,38
2025-07-12,11,Breakdown,17
2025-07-12,11,Breakdown,39
2025-07-12,12,Quality,86
2025-07-12,15,Breakdown,54
2025-07-12,15,Breakdown,36
2025-07-13,2,Breakdown,43
2025-07-13,4,Setup,11
2025-07-13,6,Breakdown,76
2025-07-13,6,Setup,16
2025-07-13,7,Breakdown,59
2025-07-13,7,Material,28
2025-07-13,8,Breakdown,18
2025-07-13,8,Breakdown,77
2025-07-13,9,Plannedmaintenance,70
2025-07-13,9,Plannedmaintenance,62
2025-07-13,11,Material,83
2025-07-13,13,Breakdown,58
2025-07-13,14,Material,20
2025-07-13,14,Breakdown,36
2025-07-13,15,Material,52
2025-07-14,2,Quality,11
2025-07-14,2,Setup,34
2025-07-14,3,Breakdown,78
2025-07-14,3,Setup,35
2025-07-14,4,Setup,25
2025-07-14,5,Quality,29
2025-07-14,7,Plannedmaintenance,43
2025-07-14,7,Plannedmaintenance,82
2025-07-14,8,Material,52
2025-07-14,11,Setup,34
2025-07-14,12,Material,85
2025-07-14,14,Setup,52
2025-07-14,15,Breakdown,81
2025-07-15,3,Breakdown,76
2025-07-15,3,Breakdown,75
2025-07-15,5,Setup,14
2025-07-15,5,Quality,72
2025-07-15,6,Setup,79
2025-07-15,6,Setup,48
2025-07-15,8,Breakdown,81
2025-07-15,9,Material,71
2025-07-15,11,Setup,77
2025-07-15,12,Plannedmaintenance,79
2025-07-15,13,Breakdown,39
2025-07-15,13,Plannedmaintenance,31
2025-07-15,15,Breakdown,72
2025-07-16,1,Quality,11
2025-07-16,1,Quality,88
2025-07-16,3,Setup,19
2025-07-16,4,Breakdown,39
2025-07-16,7,Breakdown,38
2025-07-16,11,Setup,85
2025-07-16,11,Quality,36
2025-07-17,2,Breakdown,10
2025-07-17,2,Material,22
2025-07-17,3,Breakdown,40
2025-07-17,3,Breakdown,55
2025-07-17,4,Breakdown,64
2025-07-17,5,Material,34
2025-07-17,9,Breakdown,67
2025-07-17,9,Plannedmaintenance,28
2025-07-17,11,Breakdown,58
2025-07-17,12,Breakdown,24
2025-07-17,12,Plannedmaintenance,67
2025-07-17,14,Breakdown,15
2025-07-17,14,Material,18
2025-07-17,15,Quality,41
2025-07-18,1,Setup,49
2025-07-18,3,Quality,52
2025-07-18,3,Breakdown,66
2025-07-18,5,Setup,70
2025-07-18,5,Breakdown,38
2025-07-18,6,Breakdown,68
2025-07-18,8,Quality,83
2025-07-18,8,Setup,43
2025-07-18,10,Breakdown,88
2025-07-18,10,Setup,41
2025-07-18,12,Quality,33
2025-07-18,13,Breakdown,30
2025-07-18,14,Breakdown,10
2025-07-19,4,Breakdown,15
2025-07-19,4,Breakdown,67
2025-07-19,5,Material,76
2025-07-19,6,Material,34
2025-07-19,6,Breakdown,84
2025-07-19,8,Quality,37
2025-07-19,8,Plannedmaintenance,33
2025-07-19,9,Plannedmaintenance,86
2025-07-19,10,Setup,14
2025-07-19,12,Quality,60
2025-07-19,12,Setup,41
2025-07-19,13,Breakdown,85
2025-07-19,14,Material,33
2025-07-19,15,Material,66
2025-07-20,3,Breakdown,33
2025-07-20,3,Plannedmaintenance,55
2025-07-20,6,Material,34
2025-07-20,7,Breakdown,22
2025-07-20,8,Setup,86
2025-07-20,9,Breakdown,40
2025-07-20,11,Breakdown,84
2025-07-20,11,Breakdown,67
2025-07-20,12,Breakdown,25
2025-07-20,12,Breakdown,27
2025-07-20,13,Breakdown,37
2025-07-20,13,Quality,32
2025-07-20,14,Setup,49
2025-07-20,14,Plannedmaintenance,63
2025-07-21,2,Quality,38
2025-07-21,4,Material,85
2025-07-21,5,Breakdown,37
2025-07-21,5,Quality,37
2025-07-21,9,Breakdown,70
2025-07-21,9,Breakdown,20
2025-07-21,10,Quality,72
2025-07-21,12,Breakdown,76
2025-07-21,14,Setup,62
2025-07-21,15,Quality,16
2025-07-22,2,Setup,73
2025-07-22,3,Material,76
2025-07-22,4,Material,38
2025-07-22,5,Plannedmaintenance,20
2025-07-22,5,Breakdown,25
2025-07-22,7,Quality,87
2025-07-22,8,Breakdown,40
2025-07-22,8,Plannedmaintenance,13
2025-07-22,9,Plannedmaintenance,31
2025-07-22,11,Material,55
2025-07-22,12,Breakdown,19
2025-07-22,12,Setup,86
2025-07-22,14,Setup,48
2025-07-22,14,Breakdown,41
2025-07-23,1,Breakdown,76
2025-07-23,2,Setup,12
2025-07-23,2,Quality,83
2025-07-23,3,Plannedmaintenance,34
2025-07-23,3,Breakdown,82
2025-07-23,4,Setup,59
2025-07-23,5,Material,71
2025-07-23,5,Plannedmaintenance,63
2025-07-23,6,Setup,58
2025-07-23,7,Setup,78
2025-07-23,7,Setup,21
2025-07-23,12,Material,24
2025-07-23,12,Breakdown,69
2025-07-23,13,Quality,23
2025-07-23,14,Setup,80
2025-07-23,14,Quality,67
2025-07-23,15,Breakdown,19
2025-07-24,1,Breakdown,41
2025-07-24,2,Quality,51
2025-07-24,2,Quality,27
2025-07-24,4,Setup,54
2025-07-24,5,Breakdown,28
2025-07-24,5,Quality,40
2025-07-24,6,Breakdown,13
2025-07-24,6,Quality,31
2025-07-24,8,Material,26
2025-07-24,8,Breakdown,77
2025-07-24,9,Plannedmaintenance,57
2025-07-24,9,Quality,17
2025-07-24,10,Material,16
2025-07-24,11,Breakdown,26
2025-07-24,14,Quality,26
2025-07-24,14,Breakdown,30
2025-07-25,3,Setup,53
2025-07-25,3,Setup,63
2025-07-25,4,Breakdown,79
2025-07-25,5,Quality,69
2025-07-25,7,Material,70
2025-07-25,8,Material,10
2025-07-25,8,Setup,71
2025-07-25,9,Setup,20
2025-07-25,9,Material,27
2025-07-25,10,Material,23
2025-07-25,11,Setup,36
2025-07-25,12,Breakdown,19
2025-07-25,12,Breakdown,48
2025-07-25,13,Breakdown,66
2025-07-25,14,Setup,56
2025-07-25,15,Quality,86
2025-07-25,15,Breakdown,17
2025-07-26,1,Plannedmaintenance,61
2025-07-26,3,Plannedmaintenance,84
2025-07-26,4,Material,73
2025-07-26,4,Setup,35
2025-07-26,6,Material,34
2025-07-26,6,Setup,57
2025-07-26,9,Plannedmaintenance,86
2025-07-26,10,Plannedmaintenance,20
2025-07-26,11,Breakdown,84
2025-07-26,12,Breakdown,86
2025-07-26,13,Material,82
2025-07-26,15,Breakdown,81
2025-07-27,1,Material,20
2025-07-27,2,Quality,41
2025-07-27,2,Setup,25
2025-07-27,3,Quality,22
2025-07-27,3,Breakdown,44
2025-07-27,4,Breakdown,66
2025-07-27,5,Material,72
2025-07-27,5,Plannedmaintenance,84
2025-07-27,6,Material,76
2025-07-27,8,Setup,16
2025-07-27,8,Breakdown,45
2025-07-27,9,Quality,46
2025-07-27,10,Plannedmaintenance,26
2025-07-27,10,Material,52
2025-07-27,11,Quality,15
2025-07-27,11,Material,59
2025-07-27,12,Plannedmaintenance,25
2025-07-27,14,Setup,77
2025-07-27,14,Breakdown,18
2025-07-27,15,Quality,50
2025-07-28,1,Breakdown,64
2025-07-28,1,Plannedmaintenance,68
2025-07-28,2,Breakdown,13
2025-07-28,3,Plannedmaintenance,73
2025-07-28,3,Breakdown,40
2025-07-28,6,Breakdown,14
2025-07-28,7,Breakdown,53
2025-07-28,7,Setup,41
2025-07-28,10,Setup,68
2025-07-28,10,Quality,55
2025-07-28,12,Breakdown,88
2025-07-28,13,Material,44
2025-07-28,13,Quality,41
2025-07-28,15,Breakdown,81
2025-07-28,15,Setup,61
2025-07-29,1,Breakdown,51
2025-07-29,1,Breakdown,57
2025-07-29,2,Setup,35
2025-07-29,3,Quality,52
2025-07-29,3,Quality,14
2025-07-29,4,Breakdown,23
2025-07-29,4,Material,15
2025-07-29,6,Setup,80
2025-07-29,6,Setup,42
2025-07-29,8,Setup,44
2025-07-29,9,Material,13
2025-07-29,9,Quality,73
2025-07-29,10,Breakdown,11
2025-07-29,10,Plannedmaintenance,28
2025-07-29,11,Material,80
2025-07-29,11,Quality,69
2025-07-29,12,Setup,46
2025-07-29,12,Setup,22
2025-07-29,13,Breakdown,54
2025-07-29,13,Plannedmaintenance,25
2025-07-29,15,Material,37
2025-07-30,1,Setup,68
2025-07-30,2,Material,57
2025-07-30,3,Setup,88
2025-07-30,5,Setup,87
2025-07-30,6,Quality,24
2025-07-30,6,Material,74
2025-07-30,7,Quality,24
2025-07-30,7,Setup,38
2025-07-30,10,Plannedmaintenance,68
2025-07-30,11,Quality,79
2025-07-30,11,Breakdown,14
2025-07-30,12,Quality,85
2025-07-30,14,Breakdown,16
2025-07-30,14,Breakdown,64
2025-07-31,1,Breakdown,48
2025-07-31,2,Setup,30
2025-07-31,2,Breakdown,76
2025-07-31,4,Setup,15
2025-07-31,4,Material,17
2025-07-31,5,Setup,75
2025-07-31,6,Material,40
2025-07-31,6,Setup,86
2025-07-31,8,Breakdown,70
2025-07-31,10,Plannedmaintenance,23
2025-07-31,10,Quality,23
2025-07-31,11,Quality,85
2025-07-31,14,Plannedmaintenance,76
2025-08-01,1,Quality,51
2025-08-01,1,Material,44
2025-08-01,6,Quality,67
2025-08-01,6,Breakdown,76
2025-08-01,7,Breakdown,77
2025-08-01,9,Material,20
2025-08-01,10,Setup,33
2025-08-01,11,Quality,68
2025-08-01,12,Quality,49
2025-08-01,12,Setup,54
2025-08-01,13,Setup,63
2025-08-01,14,Material,48
2025-08-01,15,Material,75
2025-08-01,15,Breakdown,49
2025-08-02,1,Setup,72
2025-08-02,1,Quality,19
2025-08-02,4,Setup,28
2025-08-02,4,Material,37
2025-08-02,6,Plannedmaintenance,36
2025-08-02,6,Plannedmaintenance,60
2025-08-02,8,Quality,13
2025-08-02,8,Setup,68
2025-08-02,9,Breakdown,29
2025-08-02,10,Quality,88
2025-08-02,10,Material,58
2025-08-02,12,Breakdown,64
2025-08-02,13,Plannedmaintenance,50
2025-08-02,14,Breakdown,41
2025-08-03,1,Material,36
2025-08-03,1,Setup,12
2025-08-03,2,Setup,47
2025-08-03,2,Material,14
2025-08-03,4,Material,56
2025-08-03,4,Setup,14
2025-08-03,5,Setup,70
2025-08-03,5,Breakdown,42
2025-08-03,6,Quality,19
2025-08-03,7,Setup,28
2025-08-03,8,Quality,57
2025-08-03,8,Setup,65
2025-08-03,9,Quality,39
2025-08-03,9,Setup,48
2025-08-03,12,Material,38
2025-08-03,13,Breakdown,46
2025-08-03,14,Breakdown,73
2025-08-03,15,Setup,50
2025-08-04,1,Setup,72
2025-08-04,1,Plannedmaintenance,47
2025-08-04,2,Quality,77
2025-08-04,2,Breakdown,18
2025-08-04,3,Breakdown,52
2025-08-04,4,Breakdown,43
2025-08-04,4,Plannedmaintenance,10
2025-08-04,5,Quality,74
2025-08-04,9,Quality,53
2025-08-04,9,Setup,74
2025-08-04,10,Breakdown,43
2025-08-04,11,Plannedmaintenance,47
2025-08-04,13,Material,86
2025-08-04,13,Setup,51
2025-08-05,1,Setup,62
2025-08-05,1,Quality,56
2025-08-05,2,Breakdown,39
2025-08-05,2,Material,19
2025-08-05,3,Breakdown,61
2025-08-05,4,Setup,60
2025-08-05,5,Breakdown,89
2025-08-05,6,Breakdown,48
2025-08-05,7,Material,53
2025-08-05,8,Setup,26
2025-08-05,8,Breakdown,14
2025-08-05,10,Setup,16
2025-08-05,10,Material,30
2025-08-05,12,Breakdown,25
2025-08-05,12,Plannedmaintenance,26
2025-08-05,14,Quality,74
2025-08-05,15,Breakdown,26
2025-08-06,1,Setup,52
2025-08-06,1,Material,14
2025-08-06,2,Setup,88
2025-08-06,3,Plannedmaintenance,52
2025-08-06,4,Plannedmaintenance,26
2025-08-06,6,Material,46
2025-08-06,6,Breakdown,73
2025-08-06,7,Quality,55
2025-08-06,7,Material,32
2025-08-06,9,Breakdown,67
2025-08-06,10,Setup,27
2025-08-06,11,Plannedmaintenance,34
2025-08-06,11,Setup,30
2025-08-06,14,Breakdown,29
2025-08-06,14,Breakdown,70
2025-08-06,15,Material,87
2025-08-06,15,Breakdown,39
2025-08-07,1,Setup,67
2025-08-07,1,Setup,74
2025-08-07,4,Material,78
2025-08-07,4,Setup,25
2025-08-07,5,Plannedmaintenance,45
2025-08-07,7,Quality,47
2025-08-07,8,Setup,40
2025-08-07,9,Setup,87
2025-08-07,10,Material,22
2025-08-07,11,Quality,69
2025-08-07,12,Breakdown,36
2025-08-07,13,Breakdown,33
2025-08-08,5,Breakdown,89
2025-08-08,6,Breakdown,22
2025-08-08,7,Quality,41
2025-08-08,7,Setup,72
2025-08-08,10,Quality,26
2025-08-08,11,Breakdown,30
2025-08-08,11,Material,73
2025-08-08,12,Breakdown,57
2025-08-08,14,Breakdown,83
2025-08-08,14,Breakdown,42
2025-08-09,2,Breakdown,34
2025-08-09,2,Setup,69
2025-08-09,4,Material,74
2025-08-09,6,Breakdown,20
2025-08-09,6,Quality,18
2025-08-09,7,Setup,78
2025-08-09,9,Breakdown,38
2025-08-09,10,Breakdown,61
2025-08-09,11,Setup,89
2025-08-09,12,Material,63
2025-08-09,13,Breakdown,36
2025-08-09,15,Quality,81
2025-08-10,2,Quality,32
2025-08-10,6,Material,36
2025-08-10,6,Material,32
2025-08-10,7,Material,48
2025-08-10,8,Quality,16
2025-08-10,8,Breakdown,73
2025-08-10,9,Breakdown,64
2025-08-10,9,Setup,60
2025-08-10,10,Quality,44
2025-08-10,10,Quality,42
2025-08-10,12,Setup,41
2025-08-10,12,Material,51
2025-08-10,14,Breakdown,60
2025-08-10,14,Breakdown,27
2025-08-10,15,Setup,55
2025-08-11,1,Breakdown,77
2025-08-11,3,Setup,66
2025-08-11,4,Material,23
2025-08-11,4,Material,89
2025-08-11,5,Breakdown,20
2025-08-11,9,Plannedmaintenance,72
2025-08-11,9,Breakdown,72
2025-08-11,10,Quality,33
2025-08-11,11,Plannedmaintenance,33
2025-08-11,12,Setup,30
2025-08-11,12,Breakdown,20
2025-08-11,13,Breakdown,49
2025-08-11,13,Breakdown,50
2025-08-11,14,Material,46
2025-08-11,15,Material,13
2025-08-11,15,Setup,61
2025-08-12,1,Breakdown,50
2025-08-12,1,Setup,79
2025-08-12,3,Setup,23
2025-08-12,4,Breakdown,60
2025-08-12,4,Breakdown,74
2025-08-12,5,Material,46
2025-08-12,5,Breakdown,67
2025-08-12,6,Plannedmaintenance,19
2025-08-12,6,Quality,68
2025-08-12,7,Setup,87
2025-08-12,8,Quality,71
2025-08-12,9,Plannedmaintenance,59
2025-08-12,11,Quality,72
2025-08-12,11,Plannedmaintenance,88
2025-08-12,13,Setup,74
2025-08-12,13,Plannedmaintenance,32
2025-08-12,14,Setup,84
2025-08-12,14,Breakdown,77
2025-08-12,15,Breakdown,39
2025-08-13,1,Quality,46
2025-08-13,2,Material,60
2025-08-13,2,Material,34
2025-08-13,3,Quality,13
2025-08-13,4,Breakdown,61
2025-08-13,5,Plannedmaintenance,81
2025-08-13,5,Setup,73
2025-08-13,7,Plannedmaintenance,70
2025-08-13,8,Setup,11
2025-08-13,8,Material,26
2025-08-13,10,Breakdown,70
2025-08-13,10,Breakdown,38
2025-08-13,13,Breakdown,54
