date_sk,machine_sk,shift_sk,product_sk,units_good,units_scrap,units_total,ideal_rate_per_min,planned_minutes
232,15,1,40,307,10,317,1.5,480
232,15,2,10,735,2,737,1.2,480
232,15,3,31,621,27,648,1.2,480
233,1,1,39,639,11,650,1.0,480
233,1,2,23,489,52,541,1.2,480
233,1,3,31,305,36,341,1.2,480
233,2,1,22,233,6,239,1.2,480
233,2,2,6,717,5,722,1.5,480
233,2,3,10,770,87,857,1.2,480
233,3,2,18,534,56,590,1.2,480
233,4,1,1,744,106,850,1.5,480
233,4,3,36,349,1,350,0.8,480
233,5,1,13,439,64,503,1.0,480
233,5,2,13,333,31,364,1.0,480
233,5,3,19,485,62,547,1.5,480
233,6,1,35,280,31,311,0.8,480
233,6,2,28,516,0,516,1.5,480
233,6,3,29,411,12,423,0.8,480
233,7,1,38,515,22,537,1.5,480
233,7,3,33,660,44,704,0.8,480
233,8,1,36,481,24,505,0.8,480
233,8,2,32,780,49,829,0.8,480
233,8,3,36,731,73,804,0.8,480
233,9,1,33,258,5,263,0.8,480
233,9,2,12,374,48,422,1.5,480
233,10,1,6,663,4,667,1.5,480
233,10,2,39,481,54,535,1.0,480
233,10,3,30,629,15,644,1.5,480
233,11,1,35,729,85,814,0.8,480
233,11,2,18,527,77,604,1.2,480
233,11,3,16,246,6,252,1.2,480
233,12,1,22,301,9,310,1.2,480
233,12,2,3,439,49,488,1.5,480
233,12,3,7,452,0,452,1.0,480
233,13,2,2,340,39,379,0.8,480
233,13,3,1,287,39,326,1.5,480
233,14,1,38,410,32,442,1.5,480
233,14,2,5,763,32,795,1.0,480
233,14,3,8,245,16,261,1.0,480
233,15,1,6,431,63,494,1.5,480
233,15,2,30,771,40,811,1.5,480
233,15,3,13,272,36,308,1.0,480
234,1,1,37,540,80,620,1.2,480
234,1,2,26,558,79,637,1.0,480
234,2,1,17,428,1,429,1.2,480
234,2,2,12,771,19,790,1.5,480
234,2,3,38,208,1,209,1.5,480
234,3,1,18,424,15,439,1.2,480
234,3,2,25,793,51,844,1.5,480
234,4,1,12,687,53,740,1.5,480
234,4,2,16,279,16,295,1.2,480
234,4,3,35,209,10,219,0.8,480
234,5,1,33,726,107,833,0.8,480
234,5,2,35,692,63,755,0.8,480
234,5,3,34,426,57,483,1.0,480
234,6,1,14,574,34,608,1.0,480
234,6,3,8,715,55,770,1.0,480
234,7,3,38,482,30,512,1.5,480
234,8,1,37,671,98,769,1.2,480
234,8,2,19,307,34,341,1.5,480
234,8,3,14,327,10,337,1.0,480
234,9,2,15,456,37,493,1.2,480
234,9,3,12,505,0,505,1.5,480
234,10,1,37,726,95,821,1.2,480
234,10,2,26,455,54,509,1.0,480
234,10,3,6,609,84,693,1.5,480
234,11,1,17,368,10,378,1.2,480
234,11,2,31,759,16,775,1.2,480
234,11,3,15,622,79,701,1.2,480
234,12,1,23,339,10,349,1.2,480
234,12,2,6,323,5,328,1.5,480
234,12,3,25,402,2,404,1.5,480
234,13,1,8,314,32,346,1.0,480
234,13,3,30,290,27,317,1.5,480
234,14,1,6,328,13,341,1.5,480
234,15,2,4,542,54,596,0.8,480
234,15,3,33,746,82,828,0.8,480
235,1,1,32,712,51,763,0.8,480
235,1,2,18,321,41,362,1.2,480
235,1,3,25,346,33,379,1.5,480
235,2,1,30,344,45,389,1.5,480
235,2,2,33,530,55,585,0.8,480
235,2,3,38,716,57,773,1.5,480
235,3,2,31,540,65,605,1.2,480
235,4,1,10,785,89,874,1.2,480
235,4,2,6,364,26,390,1.5,480
235,4,3,28,588,79,667,1.5,480
235,5,1,37,430,22,452,1.2,480
235,5,2,2,790,52,842,0.8,480
235,5,3,26,607,30,637,1.0,480
235,6,1,12,454,9,463,1.5,480
235,6,2,39,253,10,263,1.0,480
235,6,3,12,630,8,638,1.5,480
235,7,1,18,339,31,370,1.2,480
235,7,2,25,305,44,349,1.5,480
235,7,3,33,222,31,253,0.8,480
235,8,2,14,341,24,365,1.0,480
235,8,3,20,424,51,475,1.5,480
235,9,1,31,702,96,798,1.2,480
235,9,2,34,626,67,693,1.0,480
235,10,1,10,354,14,368,1.2,480
235,10,2,20,362,35,397,1.5,480
235,11,1,10,401,43,444,1.2,480
235,11,2,25,775,3,778,1.5,480
235,11,3,14,363,50,413,1.0,480
235,12,1,12,609,71,680,1.5,480
235,12,2,21,329,15,344,1.5,480
235,12,3,17,752,53,805,1.2,480
235,13,1,6,464,37,501,1.5,480
235,13,2,32,439,47,486,0.8,480
235,13,3,16,496,67,563,1.2,480
235,14,1,24,236,21,257,1.0,480
235,14,2,24,558,65,623,1.0,480
235,14,3,38,200,22,222,1.5,480
235,15,1,20,655,61,716,1.5,480
235,15,2,19,527,65,592,1.5,480
236,1,1,17,389,44,433,1.2,480
236,1,2,8,425,17,442,1.0,480
236,1,3,14,375,34,409,1.0,480
236,2,1,7,395,35,430,1.0,480
236,2,2,39,621,13,634,1.0,480
236,2,3,12,451,7,458,1.5,480
236,3,1,7,547,23,570,1.0,480
236,3,3,33,408,1,409,0.8,480
236,4,1,2,605,46,651,0.8,480
236,4,2,37,689,55,744,1.2,480
236,4,3,38,343,31,374,1.5,480
236,5,1,37,733,96,829,1.2,480
236,5,2,8,328,43,371,1.0,480
236,5,3,14,725,47,772,1.0,480
236,6,1,15,570,31,601,1.2,480
236,6,2,12,327,27,354,1.5,480
236,6,3,24,790,90,880,1.0,480
236,7,3,22,279,39,318,1.2,480
236,8,1,33,379,35,414,0.8,480
236,8,2,30,503,12,515,1.5,480
236,8,3,13,729,77,806,1.0,480
236,9,1,17,516,65,581,1.2,480
236,9,2,36,349,16,365,0.8,480
236,9,3,9,298,42,340,1.0,480
236,10,1,40,202,13,215,1.5,480
236,10,2,37,450,9,459,1.2,480
236,10,3,32,371,3,374,0.8,480
236,11,1,8,378,54,432,1.0,480
236,11,2,27,345,43,388,0.8,480
236,12,1,12,337,45,382,1.5,480
236,12,2,24,358,29,387,1.0,480
236,12,3,10,312,41,353,1.2,480
236,13,1,5,357,27,384,1.0,480
236,13,2,13,354,11,365,1.0,480
236,13,3,26,501,26,527,1.0,480
236,14,1,36,673,49,722,0.8,480
236,14,2,39,433,19,452,1.0,480
236,14,3,4,225,23,248,0.8,480
237,1,2,16,745,87,832,1.2,480
237,1,3,10,610,67,677,1.2,480
237,2,1,2,491,65,556,0.8,480
237,2,2,17,476,61,537,1.2,480
237,2,3,17,487,15,502,1.2,480
237,3,1,8,688,101,789,1.0,480
237,3,2,9,663,86,749,1.0,480
237,4,1,33,352,32,384,0.8,480
237,4,2,19,460,67,527,1.5,480
237,4,3,25,263,12,275,1.5,480
237,5,2,2,756,108,864,0.8,480
237,5,3,29,722,53,775,0.8,480
237,6,1,23,581,61,642,1.2,480
237,6,3,17,467,2,469,1.2,480
237,7,1,36,360,21,381,0.8,480
237,7,2,5,337,42,379,1.0,480
237,7,3,36,250,1,251,0.8,480
237,8,1,4,540,37,577,0.8,480
237,8,2,27,662,41,703,0.8,480
237,8,3,20,330,35,365,1.5,480
237,9,1,34,349,47,396,1.0,480
237,9,2,35,702,66,768,0.8,480
237,9,3,23,273,23,296,1.2,480
237,10,1,10,242,21,263,1.2,480
237,10,2,1,763,24,787,1.5,480
237,10,3,32,779,47,826,0.8,480
237,11,1,4,790,39,829,0.8,480
237,11,2,18,648,12,660,1.2,480
237,11,3,20,664,61,725,1.5,480
237,12,1,23,450,54,504,1.2,480
237,12,2,23,359,39,398,1.2,480
237,12,3,26,484,51,535,1.0,480
237,13,1,38,452,45,497,1.5,480
237,13,2,25,222,12,234,1.5,480
237,15,1,11,353,37,390,1.0,480
237,15,2,35,599,26,625,0.8,480
237,15,3,21,452,14,466,1.5,480
238,1,2,19,508,27,535,1.5,480
238,1,3,4,712,93,805,0.8,480
238,2,1,29,366,17,383,0.8,480
238,2,3,34,251,13,264,1.0,480
238,3,1,29,509,19,528,0.8,480
238,3,2,24,336,29,365,1.0,480
238,3,3,39,519,11,530,1.0,480
238,4,1,27,713,97,810,0.8,480
238,5,1,7,382,48,430,1.0,480
238,5,2,15,572,22,594,1.2,480
238,6,1,24,582,39,621,1.0,480
238,6,2,27,631,65,696,0.8,480
238,6,3,35,497,70,567,0.8,480
238,7,1,13,443,48,491,1.0,480
238,7,2,9,700,56,756,1.0,480
238,7,3,9,772,114,886,1.0,480
238,8,1,16,203,18,221,1.2,480
238,8,2,24,292,39,331,1.0,480
238,8,3,15,564,70,634,1.2,480
238,9,1,13,412,13,425,1.0,480
238,9,2,8,432,24,456,1.0,480
238,9,3,34,416,36,452,1.0,480
238,10,1,8,517,54,571,1.0,480
238,10,2,30,301,27,328,1.5,480
238,10,3,29,732,6,738,0.8,480
238,11,1,33,359,29,388,0.8,480
238,11,2,14,672,16,688,1.0,480
238,12,1,3,735,48,783,1.5,480
238,12,2,12,742,49,791,1.5,480
238,12,3,18,268,23,291,1.2,480
238,13,1,18,597,3,600,1.2,480
238,13,2,27,216,26,242,0.8,480
238,13,3,3,457,61,518,1.5,480
238,14,1,14,469,2,471,1.0,480
238,14,2,37,474,12,486,1.2,480
238,14,3,3,346,28,374,1.5,480
238,15,1,20,799,46,845,1.5,480
238,15,2,15,210,20,230,1.2,480
239,1,1,16,486,63,549,1.2,480
239,1,2,8,209,20,229,1.0,480
239,1,3,9,701,93,794,1.0,480
239,2,2,26,351,15,366,1.0,480
239,2,3,18,762,93,855,1.2,480
239,3,1,9,761,10,771,1.0,480
239,3,3,17,246,8,254,1.2,480
239,4,1,9,611,59,670,1.0,480
239,4,2,18,344,2,346,1.2,480
239,4,3,30,210,15,225,1.5,480
239,5,2,21,790,35,825,1.5,480
239,5,3,1,254,13,267,1.5,480
239,6,1,22,461,42,503,1.2,480
239,6,2,36,339,42,381,0.8,480
239,6,3,20,468,26,494,1.5,480
239,7,2,7,796,101,897,1.0,480
239,7,3,33,372,49,421,0.8,480
239,8,1,26,766,100,866,1.0,480
239,8,2,16,745,81,826,1.2,480
239,8,3,17,241,17,258,1.2,480
239,9,1,7,350,47,397,1.0,480
239,9,2,1,751,78,829,1.5,480
239,10,1,34,535,51,586,1.0,480
239,10,2,29,773,39,812,0.8,480
239,10,3,35,414,38,452,0.8,480
239,11,1,10,611,32,643,1.2,480
239,11,2,34,288,26,314,1.0,480
239,11,3,16,264,38,302,1.2,480
239,12,1,7,287,15,302,1.0,480
239,12,2,1,792,107,899,1.5,480
239,12,3,29,539,7,546,0.8,480
239,13,1,5,622,13,635,1.0,480
239,13,2,10,610,74,684,1.2,480
239,13,3,37,435,23,458,1.2,480
239,14,1,30,759,30,789,1.5,480
239,14,2,25,366,24,390,1.5,480
239,14,3,1,390,40,430,1.5,480
239,15,3,33,393,3,396,0.8,480
240,1,1,10,244,24,268,1.2,480
240,1,3,32,736,74,810,0.8,480
240,2,1,35,522,9,531,0.8,480
240,2,2,32,440,37,477,0.8,480
240,2,3,37,474,39,513,1.2,480
240,3,1,37,390,21,411,1.2,480
240,3,2,9,532,7,539,1.0,480
240,3,3,7,531,4,535,1.0,480
240,4,1,38,345,12,357,1.5,480
240,4,2,19,754,88,842,1.5,480
240,5,1,20,428,13,441,1.5,480
240,5,2,1,581,46,627,1.5,480
240,5,3,38,308,43,351,1.5,480
240,6,1,25,204,17,221,1.5,480
240,6,2,37,247,13,260,1.2,480
240,7,1,24,303,12,315,1.0,480
240,7,2,15,706,99,805,1.2,480
240,7,3,16,446,59,505,1.2,480
240,8,1,37,337,12,349,1.2,480
240,8,2,27,234,16,250,0.8,480
240,8,3,8,723,18,741,1.0,480
240,9,1,12,425,32,457,1.5,480
240,9,2,2,650,59,709,0.8,480
240,9,3,36,569,7,576,0.8,480
240,10,1,27,775,20,795,0.8,480
240,10,2,27,686,32,718,0.8,480
240,10,3,29,623,10,633,0.8,480
240,11,1,15,486,15,501,1.2,480
240,11,2,14,593,23,616,1.0,480
240,11,3,20,681,37,718,1.5,480
240,12,2,4,346,42,388,0.8,480
240,12,3,18,354,12,366,1.2,480
240,13,2,36,528,58,586,0.8,480
240,13,3,2,257,24,281,0.8,480
240,14,1,14,647,31,678,1.0,480
240,14,2,13,314,4,318,1.0,480
240,14,3,15,307,44,351,1.2,480
240,15,1,3,618,50,668,1.5,480
240,15,2,20,538,3,541,1.5,480
240,15,3,19,325,36,361,1.5,480
241,1,1,15,658,68,726,1.2,480
241,1,2,1,596,52,648,1.5,480
241,1,3,18,457,15,472,1.2,480
241,2,1,29,348,32,380,0.8,480
241,2,3,18,763,12,775,1.2,480
241,3,2,27,266,19,285,0.8,480
241,3,3,36,704,19,723,0.8,480
241,4,1,29,456,54,510,0.8,480
241,4,3,37,262,33,295,1.2,480
241,5,1,22,739,74,813,1.2,480
241,5,2,20,445,26,471,1.5,480
241,5,3,4,617,83,700,0.8,480
241,6,1,29,283,29,312,0.8,480
241,6,2,21,339,12,351,1.5,480
241,6,3,5,208,9,217,1.0,480
241,7,1,27,510,34,544,0.8,480
241,7,3,39,432,51,483,1.0,480
241,8,1,22,250,10,260,1.2,480
241,8,2,27,732,20,752,0.8,480
241,8,3,33,383,7,390,0.8,480
241,9,1,18,360,21,381,1.2,480
241,9,2,19,723,61,784,1.5,480
241,9,3,30,269,5,274,1.5,480
241,10,1,16,655,24,679,1.2,480
241,10,2,39,315,25,340,1.0,480
241,10,3,28,467,29,496,1.5,480
241,11,1,10,308,13,321,1.2,480
241,11,2,10,591,83,674,1.2,480
241,11,3,4,518,9,527,0.8,480
241,12,1,4,470,53,523,0.8,480
241,12,2,2,745,105,850,0.8,480
241,13,1,13,379,24,403,1.0,480
241,13,2,22,642,0,642,1.2,480
241,13,3,35,517,2,519,0.8,480
241,14,1,25,528,26,554,1.5,480
241,14,3,19,693,95,788,1.5,480
241,15,2,24,719,42,761,1.0,480
242,1,1,20,557,45,602,1.5,480
242,1,2,34,223,19,242,1.0,480
242,1,3,13,331,47,378,1.0,480
242,2,1,10,353,44,397,1.2,480
242,2,2,28,584,12,596,1.5,480
242,2,3,6,474,69,543,1.5,480
242,3,2,28,275,3,278,1.5,480
242,4,1,18,683,15,698,1.2,480
242,4,3,22,657,29,686,1.2,480
242,5,1,5,610,72,682,1.0,480
242,5,2,29,365,33,398,0.8,480
242,5,3,35,738,85,823,0.8,480
242,6,1,20,515,40,555,1.5,480
242,6,2,17,503,28,531,1.2,480
242,6,3,16,255,29,284,1.2,480
242,7,1,30,515,63,578,1.5,480
242,7,2,10,690,94,784,1.2,480
242,7,3,9,640,85,725,1.0,480
242,8,1,38,337,34,371,1.5,480
242,8,2,12,709,24,733,1.5,480
242,8,3,37,301,12,313,1.2,480
242,9,1,37,548,23,571,1.2,480
242,9,2,16,521,36,557,1.2,480
242,9,3,4,433,10,443,0.8,480
242,10,1,5,431,48,479,1.0,480
242,10,3,15,466,35,501,1.2,480
242,11,1,13,491,41,532,1.0,480
242,11,3,40,212,29,241,1.5,480
242,12,2,22,653,31,684,1.2,480
242,12,3,14,706,55,761,1.0,480
242,13,1,3,674,64,738,1.5,480
242,13,2,39,353,51,404,1.0,480
242,14,1,17,478,49,527,1.2,480
242,14,2,26,786,24,810,1.0,480
242,14,3,8,415,8,423,1.0,480
242,15,1,21,668,95,763,1.5,480
242,15,2,38,343,36,379,1.5,480
242,15,3,2,790,48,838,0.8,480
243,1,1,18,617,54,671,1.2,480
243,1,2,3,667,45,712,1.5,480
243,1,3,33,453,12,465,0.8,480
243,2,1,22,564,70,634,1.2,480
243,2,2,9,378,19,397,1.0,480
243,2,3,17,753,63,816,1.2,480
243,3,2,16,752,1,753,1.2,480
243,3,3,31,231,28,259,1.2,480
243,4,1,13,208,21,229,1.0,480
243,4,2,26,501,58,559,1.0,480
243,4,3,2,307,12,319,0.8,480
243,5,1,1,553,15,568,1.5,480
243,5,2,19,259,37,296,1.5,480
243,5,3,8,233,8,241,1.0,480
243,6,1,38,688,8,696,1.5,480
243,6,2,37,719,54,773,1.2,480
243,6,3,27,765,95,860,0.8,480
243,7,1,36,254,13,267,0.8,480
243,7,2,39,769,27,796,1.0,480
243,7,3,20,476,34,510,1.5,480
243,8,1,29,244,23,267,0.8,480
243,8,2,26,374,32,406,1.0,480
243,8,3,12,601,29,630,1.5,480
243,9,1,17,664,32,696,1.2,480
243,9,2,3,520,66,586,1.5,480
243,9,3,33,586,3,589,0.8,480
243,10,1,23,626,59,685,1.2,480
243,10,2,15,604,85,689,1.2,480
243,10,3,13,309,9,318,1.0,480
243,11,1,38,609,6,615,1.5,480
243,11,2,27,316,15,331,0.8,480
243,12,1,24,755,103,858,1.0,480
243,12,2,5,393,29,422,1.0,480
243,12,3,22,397,40,437,1.2,480
243,13,1,2,373,4,377,0.8,480
243,13,3,14,625,16,641,1.0,480
243,14,1,24,436,10,446,1.0,480
243,14,2,39,606,79,685,1.0,480
243,15,1,9,637,71,708,1.0,480
243,15,2,6,511,8,519,1.5,480
243,15,3,6,493,58,551,1.5,480
244,1,1,34,295,1,296,1.0,480
244,1,2,22,468,50,518,1.2,480
244,2,1,5,742,83,825,1.0,480
244,2,3,10,292,37,329,1.2,480
244,3,1,38,323,28,351,1.5,480
244,3,2,4,330,17,347,0.8,480
244,3,3,12,440,33,473,1.5,480
244,4,1,16,209,26,235,1.2,480
244,4,2,33,420,33,453,0.8,480
244,4,3,4,398,3,401,0.8,480
244,5,1,4,443,21,464,0.8,480
244,5,3,3,525,69,594,1.5,480
244,6,1,39,645,83,728,1.0,480
244,6,3,39,523,40,563,1.0,480
244,7,1,17,201,24,225,1.2,480
244,7,2,34,355,3,358,1.0,480
244,8,1,24,388,11,399,1.0,480
244,8,2,14,440,56,496,1.0,480
244,8,3,12,679,96,775,1.5,480
244,9,1,34,274,27,301,1.0,480
244,9,2,19,648,85,733,1.5,480
244,10,1,33,589,74,663,0.8,480
244,10,2,23,336,28,364,1.2,480
244,10,3,15,409,51,460,1.2,480
244,11,1,25,587,80,667,1.5,480
244,11,2,38,538,21,559,1.5,480
244,11,3,7,450,30,480,1.0,480
244,12,1,6,507,73,580,1.5,480
244,12,2,9,783,32,815,1.0,480
244,12,3,25,541,73,614,1.5,480
244,13,1,32,622,81,703,0.8,480
244,13,2,32,226,19,245,0.8,480
244,13,3,14,678,87,765,1.0,480
244,14,1,18,344,45,389,1.2,480
244,14,2,24,297,41,338,1.0,480
244,14,3,36,265,20,285,0.8,480
244,15,1,5,258,18,276,1.0,480
244,15,2,23,259,34,293,1.2,480
244,15,3,7,357,3,360,1.0,480
245,1,1,22,406,4,410,1.2,480
245,1,2,15,440,64,504,1.2,480
245,1,3,11,647,87,734,1.0,480
245,2,1,2,599,5,604,0.8,480
245,2,2,6,304,28,332,1.5,480
245,2,3,22,779,104,883,1.2,480
245,3,2,36,705,47,752,0.8,480
245,3,3,24,570,57,627,1.0,480
245,4,1,18,762,78,840,1.2,480
245,4,2,15,547,39,586,1.2,480
245,4,3,36,539,79,618,0.8,480
245,5,2,24,391,44,435,1.0,480
245,5,3,30,532,10,542,1.5,480
245,6,2,24,364,41,405,1.0,480
245,6,3,7,598,69,667,1.0,480
245,7,1,40,334,40,374,1.5,480
245,7,2,2,348,19,367,0.8,480
245,8,2,7,245,12,257,1.0,480
245,9,1,16,497,2,499,1.2,480
245,9,2,35,491,53,544,0.8,480
245,9,3,30,671,24,695,1.5,480
245,10,1,14,519,46,565,1.0,480
245,10,2,34,434,37,471,1.0,480
245,11,1,15,452,46,498,1.2,480
245,11,2,2,794,33,827,0.8,480
245,11,3,40,355,28,383,1.5,480
245,12,1,38,283,10,293,1.5,480
245,12,2,23,214,24,238,1.2,480
245,12,3,18,306,11,317,1.2,480
245,13,1,19,624,52,676,1.5,480
245,13,2,14,203,1,204,1.0,480
245,13,3,32,583,51,634,0.8,480
245,14,1,19,718,60,778,1.5,480
245,14,2,40,548,36,584,1.5,480
245,14,3,17,627,67,694,1.2,480
245,15,2,15,210,0,210,1.2,480
245,15,3,14,594,17,611,1.0,480
246,1,1,40,716,14,730,1.5,480
246,1,2,31,793,17,810,1.2,480
246,1,3,3,404,31,435,1.5,480
246,2,1,21,419,52,471,1.5,480
246,2,2,12,421,5,426,1.5,480
246,2,3,12,458,8,466,1.5,480
246,3,2,23,540,58,598,1.2,480
246,3,3,22,598,31,629,1.2,480
246,4,1,17,684,86,770,1.2,480
246,4,2,4,666,18,684,0.8,480
246,4,3,24,268,29,297,1.0,480
246,5,1,1,700,23,723,1.5,480
246,5,2,25,581,58,639,1.5,480
246,5,3,18,337,12,349,1.2,480
246,6,1,15,724,24,748,1.2,480
246,6,2,35,690,39,729,0.8,480
246,6,3,19,223,10,233,1.5,480
246,7,1,33,563,9,572,0.8,480
246,7,2,21,262,37,299,1.5,480
246,7,3,5,363,25,388,1.0,480
246,8,1,31,587,13,600,1.2,480
246,8,2,17,352,32,384,1.2,480
246,8,3,32,223,15,238,0.8,480
246,9,1,21,318,38,356,1.5,480
246,9,2,11,499,15,514,1.0,480
246,9,3,4,492,58,550,0.8,480
246,10,1,11,734,27,761,1.0,480
246,10,3,10,660,62,722,1.2,480
246,11,1,40,341,35,376,1.5,480
246,11,2,4,657,29,686,0.8,480
246,11,3,4,256,30,286,0.8,480
246,12,1,6,402,49,451,1.5,480
246,12,2,5,579,67,646,1.0,480
246,12,3,20,351,6,357,1.5,480
246,13,1,1,434,46,480,1.5,480
246,14,1,11,232,14,246,1.0,480
246,14,2,17,416,6,422,1.2,480
246,14,3,19,413,21,434,1.5,480
246,15,1,31,423,14,437,1.2,480
246,15,2,18,594,10,604,1.2,480
246,15,3,16,217,14,231,1.2,480
247,1,1,17,431,19,450,1.2,480
247,1,2,29,416,60,476,0.8,480
247,1,3,14,454,48,502,1.0,480
247,2,1,27,337,31,368,0.8,480
247,2,2,5,790,96,886,1.0,480
247,2,3,34,450,15,465,1.0,480
247,3,1,22,578,29,607,1.2,480
247,3,3,14,560,47,607,1.0,480
247,4,1,19,765,36,801,1.5,480
247,4,3,30,350,9,359,1.5,480
247,5,1,40,406,54,460,1.5,480
247,5,2,4,722,90,812,0.8,480
247,5,3,29,213,18,231,0.8,480
247,6,1,40,768,15,783,1.5,480
247,6,2,31,578,53,631,1.2,480
247,6,3,19,729,78,807,1.5,480
247,7,1,4,304,1,305,0.8,480
247,7,3,19,748,10,758,1.5,480
247,8,1,14,782,58,840,1.0,480
247,8,2,21,628,0,628,1.5,480
247,8,3,9,788,21,809,1.0,480
247,9,3,17,524,60,584,1.2,480
247,10,1,13,547,16,563,1.0,480
247,10,2,11,742,75,817,1.0,480
247,10,3,23,382,34,416,1.2,480
247,11,1,7,507,34,541,1.0,480
247,11,2,26,520,45,565,1.0,480
247,11,3,24,288,28,316,1.0,480
247,12,1,29,337,30,367,0.8,480
247,12,2,7,407,47,454,1.0,480
247,12,3,1,628,75,703,1.5,480
247,13,1,33,556,26,582,0.8,480
247,13,2,13,486,15,501,1.0,480
247,14,1,36,570,44,614,0.8,480
247,14,3,28,384,11,395,1.5,480
247,15,1,39,764,110,874,1.0,480
247,15,2,26,215,25,240,1.0,480
247,15,3,24,785,33,818,1.0,480
248,1,1,20,708,26,734,1.5,480
248,1,2,32,523,17,540,0.8,480
248,1,3,31,570,23,593,1.2,480
248,2,1,2,654,5,659,0.8,480
248,2,2,5,400,52,452,1.0,480
248,2,3,26,471,15,486,1.0,480
248,3,1,8,705,36,741,1.0,480
248,3,2,3,577,45,622,1.5,480
248,3,3,16,416,50,466,1.2,480
248,4,2,35,401,54,455,0.8,480
248,4,3,18,559,32,591,1.2,480
248,5,1,5,204,20,224,1.0,480
248,5,2,20,459,2,461,1.5,480
248,5,3,30,425,23,448,1.5,480
248,6,1,38,767,93,860,1.5,480
248,6,2,27,621,86,707,0.8,480
248,6,3,17,495,11,506,1.2,480
248,7,1,11,370,44,414,1.0,480
248,7,2,36,749,16,765,0.8,480
248,8,1,32,632,41,673,0.8,480
248,8,2,12,440,59,499,1.5,480
248,8,3,22,636,4,640,1.2,480
248,9,1,3,511,45,556,1.5,480
248,9,2,27,450,2,452,0.8,480
248,9,3,21,703,56,759,1.5,480
248,10,3,22,584,84,668,1.2,480
248,11,1,7,550,40,590,1.0,480
248,11,2,40,421,0,421,1.5,480
248,11,3,6,557,22,579,1.5,480
248,12,2,40,436,36,472,1.5,480
248,12,3,35,400,27,427,0.8,480
248,13,1,23,562,8,570,1.2,480
248,13,2,24,229,12,241,1.0,480
248,13,3,15,347,5,352,1.2,480
248,14,1,23,301,12,313,1.2,480
248,14,2,39,666,4,670,1.0,480
248,14,3,28,436,19,455,1.5,480
248,15,1,31,433,6,439,1.2,480
248,15,2,35,694,7,701,0.8,480
248,15,3,15,467,33,500,1.2,480
249,1,2,31,521,43,564,1.2,480
249,1,3,31,405,44,449,1.2,480
249,2,1,7,680,24,704,1.0,480
249,3,1,25,500,4,504,1.5,480
249,3,3,29,568,14,582,0.8,480
249,4,1,1,207,26,233,1.5,480
249,4,3,1,484,49,533,1.5,480
249,5,1,2,688,9,697,0.8,480
249,5,3,5,239,5,244,1.0,480
249,6,1,21,351,48,399,1.5,480
249,6,2,29,643,78,721,0.8,480
249,6,3,12,517,46,563,1.5,480
249,7,1,22,636,62,698,1.2,480
249,7,2,40,399,51,450,1.5,480
249,7,3,16,223,18,241,1.2,480
249,8,1,17,687,44,731,1.2,480
249,8,2,2,239,26,265,0.8,480
249,8,3,17,428,12,440,1.2,480
249,9,1,21,670,59,729,1.5,480
249,9,2,35,414,33,447,0.8,480
249,10,1,31,278,12,290,1.2,480
249,10,2,32,417,37,454,0.8,480
249,10,3,32,438,45,483,0.8,480
249,11,1,17,413,25,438,1.2,480
249,11,2,2,721,23,744,0.8,480
249,11,3,17,642,70,712,1.2,480
249,12,1,15,235,28,263,1.2,480
249,12,2,5,725,58,783,1.0,480
249,12,3,24,789,16,805,1.0,480
249,13,1,13,614,84,698,1.0,480
249,13,2,28,566,37,603,1.5,480
249,13,3,4,329,4,333,0.8,480
249,14,1,36,306,38,344,0.8,480
249,14,2,36,305,27,332,0.8,480
249,14,3,27,750,74,824,0.8,480
249,15,1,37,370,40,410,1.2,480
249,15,3,1,490,34,524,1.5,480
250,1,1,26,386,6,392,1.0,480
250,1,2,4,445,22,467,0.8,480
250,1,3,12,219,15,234,1.5,480
250,2,1,16,727,69,796,1.2,480
250,2,3,6,733,27,760,1.5,480
250,3,1,14,654,60,714,1.0,480
250,3,2,23,662,35,697,1.2,480
250,3,3,38,611,7,618,1.5,480
250,4,1,19,373,40,413,1.5,480
250,4,2,17,655,87,742,1.2,480
250,5,1,19,647,55,702,1.5,480
250,5,2,17,276,28,304,1.2,480
250,5,3,22,689,91,780,1.2,480
250,6,1,2,655,65,720,0.8,480
250,6,2,20,644,72,716,1.5,480
250,7,1,32,276,11,287,0.8,480
250,7,2,13,744,109,853,1.0,480
250,7,3,32,686,94,780,0.8,480
250,8,2,39,770,28,798,1.0,480
250,8,3,11,754,104,858,1.0,480
250,9,2,16,708,4,712,1.2,480
250,10,1,11,251,28,279,1.0,480
250,10,2,37,655,81,736,1.2,480
250,11,1,30,413,18,431,1.5,480
250,11,2,28,620,86,706,1.5,480
250,12,1,33,695,12,707,0.8,480
250,12,2,12,614,18,632,1.5,480
250,12,3,31,555,0,555,1.2,480
250,13,1,26,534,30,564,1.0,480
250,13,3,6,501,59,560,1.5,480
250,14,1,19,459,37,496,1.5,480
250,14,2,24,369,15,384,1.0,480
250,14,3,22,786,115,901,1.2,480
250,15,2,13,237,28,265,1.0,480
250,15,3,13,432,63,495,1.0,480
251,1,2,14,320,18,338,1.0,480
251,1,3,40,262,23,285,1.5,480
251,2,1,37,526,35,561,1.2,480
251,2,2,4,673,41,714,0.8,480
251,2,3,33,393,41,434,0.8,480
251,3,1,9,657,43,700,1.0,480
251,3,2,23,624,65,689,1.2,480
